,search_term,title,author,publisher,ratings_count,average_rating,pub_date,pub_year
2,Silver Phoenix,The Watchers: The Silver Phoenix,Deirdra Eden,,1,5.00,"(None, None, None)",
3,Silver Phoenix,The Silver Phoenix & Other Tales,Nigel Anderton,Nigel Anderton,2,2.50,"('6', '17', '2012')",2012
4,Silver Phoenix,Silver Phoenix (2 Book Series),Cindy Pon,,1,5.00,"(None, None, None)",
5,Silver Phoenix,"Junior Classics, Book 14: Golden Dreams, Silver Skates, The Phoenix and the Carpet, The Little Prince",Ana Books,,0,0.00,"(None, None, None)",
6,Silver Phoenix,"Coming Out Like a Porn Star: Essays on Pornography, Protection, and Privacy",Jiz Lee,ThreeL Media,252,4.09,"('10', '20', '2015')",2015
7,Silver Phoenix,Every Bullet Has a Silver Lining (Phoenix Bones: International Monster Hunter Book 2),William F. Aicher,,0,0.00,"(None, None, None)",
8,Silver Phoenix,"Gold, Silver, and Bombs (The Phoenix, #2)",Ted Tayler,Ted Tayler,23,4.12,"('6', '16', '2015')",2015
9,Silver Phoenix,The Silver Phoenix,Teresa Ammons Crew,,0,0.00,"(None, None, None)",
10,Silver Phoenix,Silver Phoenix,Jarod Davis,,0,0.00,"(None, None, None)",
11,Silver Phoenix,Earth Divided,Silver Phoenix,Austin Macauley Publishers Ltd,0,0.00,"('4', '30', '2019')",2019
12,Silver Phoenix,Reminiscence: A Selection of Assorted Poems,Silver Phoenix,Austin Macauley Publishers Ltd,0,0.00,"('5', '29', '2020')",2020
13,Silver Phoenix,Reminiscence: A Selection of Assorted Poems,Silver Phoenix,Austin Macauley Publishers Ltd,0,0.00,"('5', '29', '2020')",2020
14,Silver Phoenix,Hope and Love Anthology,Piper Kay,Crushing Hearts and Black Butterfly,28,4.14,"('9', '26', '2014')",2014
15,Silver Phoenix,"Captain Silver Fox (Valentine's Inc. Cruises, #6)",Nora Phoenix,,19,4.21,"('8', None, '2020')",2020
16,Silver Phoenix,"American Fantasy Novels (Study Guide): The Magicians, the Land of the Silver Apples, David and the Phoenix, When the Green Star Calls, Tam Lin",Books LLC,Books LLC,1,2.00,"(None, None, None)",
17,Silver Phoenix,"Joanna Wylde Books Checklist: Reading Order of Reapers MC Series, Silver Valley Series, Saurellian Federation Series and List of All Joanna Wylde Books",Phoenix Zayden,,1,5.00,"(None, None, None)",
18,Silver Phoenix,Phoenix Feathers: A Collection of Mythical Monsters,Barbara Silverberg,,3,3.33,"(None, None, None)",
19,Silver Phoenix,A Silver Anniversary Celebration of Phoenix Suns Basketball,Tom Ambrose,,0,0.00,"(None, None, None)",
0,Serpentine,"Serpentine (Anita Blake, Vampire Hunter, #26)",Laurell K. Hamilton,Headline,3071,3.89,"('8', '7', '2018')",2018
1,Serpentine,"Serpentine (Serpentine, #1)",Cindy Pon,Month9Books,934,3.56,"('9', '8', '2015')",2015
2,Serpentine,"Serpentine (His Dark Materials, #3.6)",Philip Pullman,Penguin,810,3.99,"('10', '15', '2020')",2020
3,Serpentine,A Serpentine Affair,Tina Seskis,Kirk Parolles,312,3.45,"('8', '2', '2013')",2013
4,Serpentine,"Murder on the Serpentine (Charlotte & Thomas Pitt, #32)",Anne Perry,,1206,4.08,"('3', '14', '2017')",2017
5,Serpentine,Serpentine,Thomas Thompson,Constable and Robinson,589,4.20,"('9', '1', '2001')",2001
6,Serpentine,Sacrifice (Serpentine #2),Cindy Pon,Month9Books,184,4.03,"('9', '27', '2016')",2016
7,Serpentine,"The Serpentine Butterfly (Celestra Forever After, #3)",Addison Moore,Addison Moore,147,4.51,"('3', '31', '2016')",2016
8,Serpentine,The Serpentine Scrolls,Alcatraz Dey,Red Ink,303,4.14,"('1', '20', '2015')",2015
9,Serpentine,Irrevocable (Serpentine #1),Skye Callahan,,214,3.97,"(None, None, None)",
10,Serpentine,"Ninjago, Vol. 3: Rise of the Serpentine",Greg Farshtey,Papercutz,173,4.18,"('5', '22', '2012')",2012
11,Serpentine,"Bend, Don't Break (Serpentine #2)",Skye Callahan,,94,4.13,"(None, None, None)",
12,Serpentine,"Daughter of the Serpentine (Dragoneer Academy, #2)",E.E. Knight,Penguin Publishing Group,7,3.86,"('11', '17', '2020')",2020
13,Serpentine,Serpentine,Mark Laita,Harry N. Abrams,65,4.55,"('2', '26', '2013')",2013
14,Serpentine,"Serpentine (Alex Delaware, #36)",Jonathan Kellerman,Ballantine Books,20,4.47,"('2', '2', '2021')",2021
15,Serpentine,The Serpentine Road (Col Vaughn de Vries #2),Paul Mendelson,Constable,78,4.05,"('4', '2', '2015')",2015
16,Serpentine,"Serpentine Walls (Serpentine, #1)",CJane Elliott,Dreamspinner Press,53,3.79,"('10', '30', '2013')",2013
17,Serpentine,Serpentine Roses (Max Allen Book 2),Ben Marney,,70,4.61,"(None, None, None)",
18,Serpentine,The Serpentine Cave,Jill Paton Walsh,Black Swan,97,3.33,"('1', '1', '1998')",1998
19,Serpentine,"Aidan's Journey (Serpentine, #2)",CJane Elliott,Dreamspinner Press,31,3.29,"('10', '15', '2014')",2014
0,Want,So You Want to Talk About Race,Ijeoma Oluo,Seal Press,53513,4.52,"('1', '16', '2018')",2018
1,Want,All We Ever Wanted,Emily Giffin,,83082,3.85,"(None, None, None)",
2,Want,"Wanted (Pretty Little Liars, #8)",Sara Shepard,HarperTeen,38900,4.13,"('6', '8', '2010')",2010
3,Want,The Life-Changing Magic of Not Giving a F*ck: How to Stop Spending Time You Don't Have with People You Don't Like Doing Things You Don't Want to Do,Sarah Knight,"Little, Brown and Company",20580,3.44,"('12', '29', '2015')",2015
4,Want,"A Wanted Man (Jack Reacher, #17)",Lee Child,Random House Audio,46543,4.03,"('9', '25', '2012')",2012
5,Want,Cravings: Recipes for All the Food You Want to Eat,Chrissy Teigen,Clarkson Potter,19009,4.10,"('2', '23', '2016')",2016
6,Want,The Success Principles: How to Get from Where You Are to Where You Want to Be,Jack Canfield,Collins,26720,4.28,"('12', '26', '2006')",2006
7,Want,Everything You Want Me to Be,Mindy Mejia,Atria/Emily Bestler Books,14585,3.82,"('1', '3', '2017')",2017
8,Want,"Skinny Bitch: A No-Nonsense, Tough-Love Guide for Savvy Girls Who Want to Stop Eating Crap and Start Looking Fabulous!",Rory Freedman,Running Press,27849,3.35,"('12', '27', '2005')",2005
9,Want,So You Want to Be a Wizard (Young Wizards #1),Diane Duane,HMH Books for Young Readers,23293,3.83,"('7', '1', '2003')",2003
10,Want,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Shakti Gawain,"New World Library, Nataraj",21204,4.12,"('9', '19', '2002')",2002
11,Want,"Wanted (Wanted, #1)",Kelly Elliott,Kelly Elliott,23003,3.97,"('12', '28', '2012')",2012
12,Want,I Want My Hat Back,Jon Klassen,Candlewick Press,25070,4.37,"('9', '27', '2011')",2011
13,Want,Ghost in the Wires: My Adventures as the World's Most Wanted Hacker,Kevin D. Mitnick,"Little, Brown and Company",17703,3.96,"('8', '15', '2011')",2011
14,Want,Most Wanted,Lisa Scottoline,St. Martin's Press,15616,3.62,"('4', '12', '2016')",2016
15,Want,Get Your Sh*t Together: How to Stop Worrying About What You Should Do So You Can Finish What You Need to Do and Start Doing What You Want to Do (A No F*cks Given Guide),Sarah Knight,"Little, Brown and Company",8190,3.67,"('12', '27', '2016')",2016
16,Want,Want,Lynn Steger Strong,Henry Holt & Co.,1746,3.42,"('7', '7', '2020')",2020
17,Want,"All I Want is Everything (Gossip Girl, #3)",Cecily von Ziegesar,"Little, Brown and Company",16800,3.55,"('5', '7', '2003')",2003
18,Want,"You're the One That I Want (Gossip Girl, #6)",Cecily von Ziegesar,Poppy,18030,3.71,"('10', '6', '2004')",2004
19,Want,Anything You Want,Derek Sivers,,14267,4.07,"(None, None, None)",
